like_id,user_id,cafe_id,Kpopers,JapanLovers,AnimalLovers,Quite,MusicLovers,BookLovers,ArtLovers,ViewsLovers,CoffeeLovers,NonCoffeeLovers,groupsComer,outdoor,Indoor,RetroVintage,MinimalisCafe,IndustrialCafe,ModernCafe,ArtCafe,PetCafe,BooksCafe,24HoursCafe,MeetingCafe,StudyCafe,goodViews,FamilyCafe,CountryFood,Smoking,NonSmoking,Coffee,NonCoffee,GardenCafe,vote
716,113,ChIJcwgt_yX0aS4R-914aD6UsyU,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
717,434,ChIJBWSyB_DxaS4RJ-Tmx2YgiWQ,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
718,707,ChIJpfTkUJjzaS4RmNzWVlzVBjI,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
719,251,ChIJfYemRwX0aS4RdaYdCViX-5U,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
720,486,ChIJVyllMOL1aS4R5fVisPHnq-M,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
721,190,ChIJrXXKvZLxaS4RiAQB48KKHBQ,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
722,877,ChIJ1_Zg-yPzaS4RIwjcrpDXCxA,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
723,124,ChIJf3dvwCT1aS4RHt8NU4_ajeg,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
724,111,ChIJ6SEPNDz3aS4R4vV0JZXzhx8,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
725,923,ChIJWTAQFkf1aS4R5VdtGaOQ60s,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0
726,897,ChIJp8qLSgD0aS4RgRrAqtNTu7I,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1
727,561,ChIJvQ15L9j1aS4R9Vg1P2V_scw,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
728,429,ChIJWTAQFkf1aS4R5VdtGaOQ60s,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1
729,127,ChIJURGjzivyaS4ROAwJ5HY-wZA,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
730,441,ChIJHxRrAlzxaS4ROnIj33hO9qc,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
731,742,ChIJpfTkUJjzaS4RmNzWVlzVBjI,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
732,311,ChIJcwgt_yX0aS4R-914aD6UsyU,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
733,253,ChIJR-d4u7LzaS4REMccUOjESM4,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
734,660,ChIJHcLzQRLxaS4Rmhp-mn31HRc,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0
735,556,ChIJsQOmkgj0aS4RHs7WWNfPiZE,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
736,987,ChIJ5264kWf1aS4R9ED7F-k4SFI,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
737,485,ChIJAQAAADvxaS4RYy8Y43ojJmg,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
738,420,ChIJsSyuJj_0aS4RcemBZXiAhYc,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1
739,98,ChIJQdJl7__1aS4RqGHX18-Mblk,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0
740,84,ChIJrXXKvZLxaS4RiAQB48KKHBQ,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0
741,598,ChIJr8K9asvzaS4R19qBYn2g1i4,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
742,527,ChIJlTlbeInxaS4R69-iUDBNNtw,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
743,474,ChIJfYemRwX0aS4RdaYdCViX-5U,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0
744,911,ChIJHxRrAlzxaS4ROnIj33hO9qc,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
745,540,ChIJJ0U1TiD0aS4RS43bPQZK6Dw,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0
746,400,ChIJ_2OANZjxaS4RFaJTQ2w8njs,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
747,522,ChIJxzoGIT_0aS4R-8F9vOO-kzk,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0
748,38,ChIJw19o1YL0aS4RBaSpx6ev-VQ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
749,921,ChIJg7gmT4DxaS4RCzc0ClyYMGw,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1
750,547,ChIJ-8eV1_bzaS4RGcv6l8kxBsE,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
751,520,ChIJa7_Shg7zaS4RvqQKON4lSjQ,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
752,123,ChIJf3dvwCT1aS4RHt8NU4_ajeg,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
753,109,ChIJmfUdzT7xaS4RmC5ZrzudiX4,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0
754,407,ChIJmaMBRFz1aS4RtpAvB4xYGow,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
755,498,ChIJwWb9eQj0aS4Rp0okRO3P3-Y,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
756,352,ChIJrXXKvZLxaS4RiAQB48KKHBQ,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
757,816,ChIJUbFWB1vxaS4Rz4bnXgpxEoc,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
758,780,ChIJwWb9eQj0aS4Rp0okRO3P3-Y,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
759,910,ChIJHxRrAlzxaS4ROnIj33hO9qc,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
760,869,ChIJBXQMVOzzaS4RVYIMC8ymGqk,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1
761,696,ChIJ6SEPNDz3aS4R4vV0JZXzhx8,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0
762,325,ChIJIVgDwITzaS4RoLDF92SgAB0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
763,641,ChIJ-8eV1_bzaS4RGcv6l8kxBsE,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
764,461,ChIJy7e0JS_0aS4R95MRrols1bk,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
765,734,ChIJwUYPPlDxaS4RQfXf5-zv3Mg,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1
766,471,ChIJAQBAgSb0aS4Rpl46Fe8jWqA,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1
767,226,ChIJwUYPPlDxaS4RQfXf5-zv3Mg,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1
768,620,ChIJ9UFwzvbzaS4R91dtdzt6_U8,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1
769,270,ChIJa7_Shg7zaS4RvqQKON4lSjQ,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
770,67,ChIJf3dvwCT1aS4RHt8NU4_ajeg,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
771,388,ChIJv5x7qDTzaS4RYDqjIbdI1G4,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
772,883,ChIJp8qLSgD0aS4RgRrAqtNTu7I,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1
773,178,ChIJyxJ9-5r3aS4Rju8Hgurw9ss,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0
774,101,ChIJf6MNsRj0aS4RDjI7MBqjIG4,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
775,167,ChIJvQ15L9j1aS4R9Vg1P2V_scw,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
776,346,ChIJgw8nWvnxaS4RT17DoeMT93o,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0
777,301,ChIJq4gFVIjxaS4RT7tBSmrflLI,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
778,725,ChIJLSH8Jz_0aS4R_fiIMX4JkO8,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1
779,283,ChIJx_DulDn0aS4Rz1M0qxD0HXc,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
780,326,ChIJ0_F9RMfzaS4R8JtcOyfNnzU,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
781,66,ChIJfYemRwX0aS4RdaYdCViX-5U,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0
782,698,ChIJL_hVP5TzaS4R7xRcTWCjvQY,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1
783,946,ChIJHcLzQRLxaS4Rmhp-mn31HRc,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1
784,789,ChIJq6ca0EjxaS4RfRbksOau540,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
785,114,ChIJa7_Shg7zaS4RvqQKON4lSjQ,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
786,887,ChIJf6MNsRj0aS4RDjI7MBqjIG4,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
787,905,ChIJx_DulDn0aS4Rz1M0qxD0HXc,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
788,539,ChIJwUYPPlDxaS4RQfXf5-zv3Mg,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
789,542,ChIJgw8nWvnxaS4RT17DoeMT93o,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0
790,125,ChIJf6MNsRj0aS4RDjI7MBqjIG4,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
791,298,ChIJPyAcAqj2aS4RvmUSW1Spylw,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
792,472,ChIJTW1sJjbzaS4R3dLZuM7aRVI,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
793,275,ChIJw19o1YL0aS4RBaSpx6ev-VQ,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
794,454,ChIJlTlbeInxaS4R69-iUDBNNtw,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
795,531,ChIJNw5NzfPzaS4RmjeLMDY5IHE,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
796,246,ChIJwUYPPlDxaS4RQfXf5-zv3Mg,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
797,953,ChIJ09d8yrLzaS4RJSpBe3soAK8,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1
798,971,ChIJfSWhHbD2aS4RSlEjjjW7Jvc,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
799,618,ChIJ-WUWgGbxaS4RpyA6ZgEyvSQ,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
800,836,ChIJ1_Zg-yPzaS4RIwjcrpDXCxA,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
801,31,ChIJvQ15L9j1aS4R9Vg1P2V_scw,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
802,93,ChIJf6MNsRj0aS4RDjI7MBqjIG4,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
803,884,ChIJlTlbeInxaS4R69-iUDBNNtw,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
804,398,ChIJv4twJgX0aS4RPU85z_L9IIo,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
805,902,ChIJHxRrAlzxaS4ROnIj33hO9qc,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
806,442,ChIJqT4xjkz2aS4Rchw7cwhotAk,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
807,213,ChIJG3_xiybyaS4RQ1Dv5Vaq2uI,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
808,646,ChIJL_hVP5TzaS4R7xRcTWCjvQY,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0
809,790,ChIJtX1aSBT0aS4RYeoXrSXRWCY,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
810,726,ChIJAQAAADvxaS4RYy8Y43ojJmg,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
811,422,ChIJETO0FDLxaS4R7rjOTPersaY,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
812,687,ChIJR-d4u7LzaS4REMccUOjESM4,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
813,808,ChIJgfpdJw71aS4Rf9HLMDr7GQ8,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
814,866,ChIJsSyuJj_0aS4RcemBZXiAhYc,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
815,202,ChIJx_DulDn0aS4Rz1M0qxD0HXc,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
816,172,ChIJETO0FDLxaS4R7rjOTPersaY,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
817,744,ChIJNVc1Tnj2aS4RJjDPK_m5LPc,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1
818,175,ChIJ9XaW1dXzaS4RdYApBrzQ-Q4,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
819,736,ChIJp8qLSgD0aS4RgRrAqtNTu7I,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1
820,34,ChIJvQ15L9j1aS4R9Vg1P2V_scw,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
821,521,ChIJUbFWB1vxaS4Rz4bnXgpxEoc,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
822,624,ChIJC-Gvr3_zaS4Rn6xyGuAxWDE,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
823,358,ChIJBWSyB_DxaS4RJ-Tmx2YgiWQ,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0
824,596,ChIJfSWhHbD2aS4RSlEjjjW7Jvc,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
825,241,ChIJURGjzivyaS4ROAwJ5HY-wZA,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
826,807,ChIJf6MNsRj0aS4RDjI7MBqjIG4,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
827,173,ChIJrxQ45X7xaS4RHH5b8A1WCqQ,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
828,379,ChIJuzwfzmfxaS4RIQjKYi4wfdc,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
829,79,ChIJ9XaW1dXzaS4RdYApBrzQ-Q4,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
830,588,ChIJETO0FDLxaS4R7rjOTPersaY,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
831,289,ChIJAQAAADvxaS4RYy8Y43ojJmg,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
832,391,ChIJiRm_8wz3aS4RY177Lp0wIQI,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
833,772,ChIJfSWhHbD2aS4RSlEjjjW7Jvc,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
834,525,ChIJ9UFwzvbzaS4R91dtdzt6_U8,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0
835,109,ChIJf3dvwCT1aS4RHt8NU4_ajeg,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
836,855,ChIJAQAAADvxaS4RYy8Y43ojJmg,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
837,799,ChIJrxQ45X7xaS4RHH5b8A1WCqQ,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1
838,105,ChIJYRUKpZTzaS4R23Mg0scMfSA,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
839,67,ChIJNw5NzfPzaS4RmjeLMDY5IHE,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
840,557,ChIJf6MNsRj0aS4RDjI7MBqjIG4,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
841,704,ChIJLSH8Jz_0aS4R_fiIMX4JkO8,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1
842,103,ChIJvQ15L9j1aS4R9Vg1P2V_scw,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
843,58,ChIJgRjK06TxaS4RBD-wD_3NM4c,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
844,516,ChIJAQAAADvxaS4RYy8Y43ojJmg,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
845,658,ChIJUbFWB1vxaS4Rz4bnXgpxEoc,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
846,847,ChIJwWb9eQj0aS4Rp0okRO3P3-Y,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0
847,92,ChIJv5x7qDTzaS4RYDqjIbdI1G4,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
848,517,ChIJlX0F7przaS4RiylbKJgpq-o,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1
849,646,ChIJ8ccilZPzaS4R6FvhaRIeJGM,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0
850,960,ChIJsQOmkgj0aS4RHs7WWNfPiZE,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
851,638,ChIJHcLzQRLxaS4Rmhp-mn31HRc,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1
852,232,ChIJC-Gvr3_zaS4Rn6xyGuAxWDE,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
853,748,ChIJNw5NzfPzaS4RmjeLMDY5IHE,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
854,302,ChIJR-d4u7LzaS4REMccUOjESM4,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
855,777,ChIJ8ccilZPzaS4R6FvhaRIeJGM,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
856,87,ChIJgw-JUYjxaS4RrEbIUDPCWbQ,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
857,971,ChIJrXXKvZLxaS4RiAQB48KKHBQ,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
858,913,ChIJpfTkUJjzaS4RmNzWVlzVBjI,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
